City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
296,Tshikapa,CD,2021-02-04 22:29:52,-6.4167,20.8,72.95,79,56,1.92
297,High Point,US,2021-02-04 22:29:52,35.9557,-80.0053,46.99,29,90,9.22
298,Port Lavaca,US,2021-02-04 22:29:52,28.615,-96.6261,77.0,61,1,16.11
299,Senneterre,CA,2021-02-04 22:29:52,48.3835,-77.2328,30.2,55,20,5.75
300,Ojinaga,MX,2021-02-04 22:29:52,29.5667,-104.4167,77.0,20,1,6.91
301,Tucuman,AR,2021-02-04 22:29:52,-26.8241,-65.2226,84.2,48,40,2.3
302,Togur,RU,2021-02-04 22:25:51,58.3631,82.8265,-2.67,93,93,5.91
303,Luderitz,NA,2021-02-04 22:29:53,-26.6481,15.1594,69.57,59,0,20.96
304,Igboho,NG,2021-02-04 22:29:53,8.8333,3.75,79.03,17,0,4.34
305,Anadyr,RU,2021-02-04 22:29:53,64.75,177.4833,1.4,78,90,31.32
306,Lagoa,PT,2021-02-04 22:29:53,39.05,-27.9833,55.2,74,11,23.2
307,Izhma,RU,2021-02-04 22:29:53,65.0083,53.9113,2.48,93,100,9.28
308,Pedernales,DO,2021-02-04 22:29:53,18.0384,-71.744,81.75,63,8,2.73
309,Aksarka,RU,2021-02-04 22:29:54,66.5606,67.7975,-20.07,87,86,6.29
310,Luwuk,ID,2021-02-04 22:29:54,-0.9516,122.7875,77.41,71,100,2.19
311,Bodhan,IN,2021-02-04 22:29:54,18.6667,77.9,63.41,50,5,6.42
312,Lorengau,PG,2021-02-04 22:29:54,-2.0226,147.2712,83.08,70,99,3.53
313,Pevek,RU,2021-02-04 22:29:54,69.7008,170.3133,-12.41,77,0,9.91
314,Phra Pradaeng,TH,2021-02-04 22:29:54,13.6585,100.5336,81.0,73,25,2.3
315,Elbistan,TR,2021-02-04 22:29:54,38.2059,37.1983,34.39,90,93,0.65
316,Spornoye,RU,2021-02-04 22:29:54,50.8448,37.2913,33.8,100,90,8.95
317,Itarema,BR,2021-02-04 22:29:55,-2.9248,-39.9167,79.52,77,67,13.76
318,Shakawe,BW,2021-02-04 22:29:55,-18.3667,21.85,70.27,88,100,3.6
319,Ostersund,SE,2021-02-04 22:29:55,63.1792,14.6357,12.2,92,90,5.75
320,Gorontalo,ID,2021-02-04 22:29:55,0.5412,123.0595,74.28,87,100,2.82
321,The Valley,AI,2021-02-04 22:25:45,18.217,-63.0578,80.6,74,20,11.5
322,Zhigansk,RU,2021-02-04 22:29:55,66.7697,123.3711,-42.74,75,0,13.22
323,Sinnamary,GF,2021-02-04 22:29:40,5.3833,-52.95,77.31,81,97,13.87
324,Starokucherganovka,RU,2021-02-04 22:29:55,46.3248,47.9555,39.2,93,90,8.95
325,Lucea,JM,2021-02-04 22:29:55,18.451,-78.1736,80.01,73,20,20.71
326,Otradnoye,RU,2021-02-04 22:28:14,59.7775,30.8181,9.0,85,90,6.71
327,Shieli,KZ,2021-02-04 22:29:55,44.1667,66.75,35.28,86,82,8.32
328,San Carlos De Bariloche,AR,2021-02-04 22:29:13,-41.1456,-71.3082,89.6,9,0,10.36
329,Strezhevoy,RU,2021-02-04 22:29:56,60.7333,77.5889,5.0,85,90,4.47
330,Raudeberg,NO,2021-02-04 22:28:57,61.9875,5.1352,24.01,61,0,7.58
331,Karratha,AU,2021-02-04 22:29:56,-20.7377,116.8463,80.31,81,76,8.59
332,Dandong,CN,2021-02-04 22:29:56,40.1292,124.3947,16.39,95,7,3.69
333,Cabedelo,BR,2021-02-04 22:29:56,-6.9811,-34.8339,80.6,78,20,6.91
334,Russell,US,2021-02-04 22:26:04,32.3502,-85.1999,57.2,33,75,5.75
335,Pangkalanbuun,ID,2021-02-04 22:29:56,-2.6833,111.6167,73.49,97,98,2.8
336,Grand Gaube,MU,2021-02-04 22:27:26,-20.0064,57.6608,80.01,75,13,5.99
337,Barreirinha,BR,2021-02-04 22:29:57,-2.7933,-57.07,84.49,65,58,1.83
338,Lae,PG,2021-02-04 22:27:28,-6.7221,146.9847,78.8,83,40,3.44
339,Constitucion,CL,2021-02-04 22:29:57,-35.3333,-72.4167,65.97,77,20,5.5
340,Palm Valley,US,2021-02-04 22:29:57,30.1775,-81.3876,60.01,56,83,3.0
341,Beringovskiy,RU,2021-02-04 22:29:57,63.05,179.3167,-0.69,93,100,11.97
342,Marsaxlokk,MT,2021-02-04 22:29:57,35.8419,14.5431,59.0,88,0,9.22
343,Collie,AU,2021-02-04 22:29:57,-33.3667,116.15,49.98,79,0,8.3
344,Mokhsogollokh,RU,2021-02-04 22:29:57,61.4681,128.9203,-38.54,80,36,2.64
345,Sao Joao Da Barra,BR,2021-02-04 22:29:57,-21.6403,-41.0511,82.4,65,0,23.02
346,Guamal,CO,2021-02-04 22:29:58,9.1433,-74.2238,95.49,38,28,4.25
347,Ierapetra,GR,2021-02-04 22:29:58,35.01,25.7353,55.99,81,0,4.03
348,Dergachi,RU,2021-02-04 22:29:58,51.2328,48.7659,35.76,98,100,8.95
349,Barreirinhas,BR,2021-02-04 22:29:58,-2.7469,-42.8264,78.67,79,100,7.27
350,Dubai,AE,2021-02-04 22:27:02,25.2582,55.3047,68.0,37,0,5.75
351,Rawson,AR,2021-02-04 22:25:10,-43.3002,-65.1023,91.45,17,0,24.65
352,San Cristobal,VE,2021-02-04 22:29:58,7.7669,-72.225,86.0,54,40,13.8
353,Ulagan,RU,2021-02-04 22:29:58,50.6321,87.9563,19.36,90,100,3.09
354,Kupang,ID,2021-02-04 22:29:58,-10.1667,123.5833,77.0,94,75,10.36
355,Hofn,IS,2021-02-04 22:29:58,64.2539,-15.2082,35.67,81,100,14.45
356,Dicabisagan,PH,2021-02-04 22:29:59,17.0818,122.4157,73.18,85,99,10.09
357,Atambua,ID,2021-02-04 22:28:08,-9.1061,124.8925,74.52,91,100,3.27
358,Kargasok,RU,2021-02-04 22:29:59,59.0556,80.8572,-4.83,92,72,6.85
359,Ahipara,NZ,2021-02-04 22:29:59,-35.1667,173.1667,72.21,56,57,0.65
360,Mwene-Ditu,CD,2021-02-04 22:29:59,-7.0,23.45,66.38,94,32,2.82
361,Andenes,NO,2021-02-04 22:29:59,69.3143,16.1194,33.8,80,100,27.63
362,Gat,IL,2021-02-04 22:27:04,31.61,34.7642,55.99,100,100,5.32
363,Garissa,KE,2021-02-04 22:29:59,-0.4536,39.6401,77.18,68,0,12.93
364,Dalbandin,PK,2021-02-04 22:30:00,28.8947,64.4101,46.67,45,0,4.61
365,Qasigiannguit,GL,2021-02-04 22:25:22,68.8193,-51.1922,-0.4,35,0,9.22
366,Belyy Gorodok,RU,2021-02-04 22:30:00,56.965,37.5125,12.34,95,100,7.36
367,Atasu,KZ,2021-02-04 22:30:00,48.6814,71.6433,21.87,95,100,8.43
368,Lompoc,US,2021-02-04 22:30:00,34.6391,-120.4579,64.0,55,1,14.97
369,Half Moon Bay,US,2021-02-04 22:30:00,37.4636,-122.4286,60.8,50,1,14.97
370,Novovarshavka,RU,2021-02-04 22:30:00,54.1721,74.6946,7.32,92,85,6.73
371,Taltal,CL,2021-02-04 22:30:01,-25.4,-70.4833,68.2,67,23,5.59
372,Tautira,PF,2021-02-04 22:26:40,-17.7333,-149.15,84.2,65,20,3.44
373,Mahibadhoo,MV,2021-02-04 22:30:01,3.7833,72.9667,81.0,77,100,13.73
374,Bergen,NO,2021-02-04 22:30:01,60.392,5.328,23.0,79,75,2.3
375,Nanortalik,GL,2021-02-04 22:30:01,60.1432,-45.2371,22.53,80,99,8.88
376,Tessalit,ML,2021-02-04 22:30:01,20.1986,1.0114,69.75,20,79,14.38
377,Swan River,CA,2021-02-04 22:30:02,52.1058,-101.2676,6.8,61,98,6.91
378,Nara,JP,2021-02-04 22:30:02,34.6851,135.8049,36.0,80,20,3.44
379,Santa Marta,CO,2021-02-04 22:30:03,11.2408,-74.199,84.99,69,59,15.01
380,Mehamn,NO,2021-02-04 22:27:24,71.0357,27.8492,28.4,74,90,19.57
381,Goure,NE,2021-02-04 22:30:04,13.9835,10.2704,73.0,18,0,10.0
382,Point Pedro,LK,2021-02-04 22:30:04,9.8167,80.2333,75.52,80,14,13.11
383,Warmbad,NA,2021-02-04 22:30:05,-28.45,18.7333,77.54,27,0,11.59
384,Paita,PE,2021-02-04 22:27:51,-5.0892,-81.1144,82.4,57,40,13.8
385,Vao,NC,2021-02-04 22:30:07,-22.6667,167.4833,78.78,86,47,19.55
386,Soyo,AO,2021-02-04 22:30:07,-6.1349,12.3689,80.76,85,100,9.4
387,Okhotsk,RU,2021-02-04 22:30:07,59.3833,143.3,1.38,87,99,12.03
388,Qeshm,IR,2021-02-04 22:30:08,26.9581,56.2719,64.4,58,0,6.91
389,Shikhany,RU,2021-02-04 22:30:08,52.1167,47.2167,33.57,100,100,7.7
390,Malakal,SS,2021-02-04 22:30:09,9.5334,31.6605,80.42,16,0,10.76
391,Belaya Gora,RU,2021-02-04 22:30:09,68.5333,146.4167,-19.52,85,82,9.98
392,Tabou,CI,2021-02-04 22:30:09,4.423,-7.3528,78.4,90,2,7.36
393,That Phanom,TH,2021-02-04 22:30:10,16.9364,104.7104,60.51,91,4,6.35
394,Luna,PH,2021-02-04 22:30:10,10.9667,123.2333,78.28,85,83,13.85
395,Yeppoon,AU,2021-02-04 22:30:10,-23.1333,150.7333,80.6,65,5,6.91
396,Fomboni,KM,2021-02-04 22:30:10,-12.28,43.7425,83.26,67,5,2.77
397,Bud,US,2021-02-04 22:30:10,39.447,-86.1758,34.0,95,100,22.73
398,Harper,LR,2021-02-04 22:30:10,4.375,-7.7169,78.91,88,22,8.1
399,Alyangula,AU,2021-02-04 22:30:11,-13.8483,136.4192,82.4,83,90,5.75
400,Progreso,MX,2021-02-04 22:30:11,21.2833,-89.6667,86.0,30,1,11.5
401,Cuajinicuilapa,MX,2021-02-04 22:30:11,16.4667,-98.4167,84.13,59,0,8.81
402,Comarapa,BO,2021-02-04 22:30:11,-17.9,-64.4833,57.65,99,100,2.39
403,Almaznyy,RU,2021-02-04 22:30:11,48.0448,40.045,50.0,87,75,17.9
404,Fontem,CM,2021-02-04 22:30:11,5.4685,9.8818,69.82,60,0,1.77
405,Grindavik,IS,2021-02-04 22:30:12,63.8424,-22.4338,37.4,87,75,25.32
406,Morondava,MG,2021-02-04 22:30:12,-20.2833,44.2833,81.93,77,100,6.93
407,Tazovskiy,RU,2021-02-04 22:30:12,67.4667,78.7,-24.95,87,26,7.54
408,Camana,PE,2021-02-04 22:30:03,-16.6228,-72.7111,72.3,71,63,5.03
409,Nova Odesa,UA,2021-02-04 22:30:13,47.3078,31.7851,38.48,77,95,24.05
410,Chazuta,PE,2021-02-04 22:30:13,-6.5742,-76.1367,73.4,100,90,5.75
411,Jerecuaro,MX,2021-02-04 22:30:13,20.15,-100.5167,84.2,13,1,13.8
412,Corinth,GR,2021-02-04 22:27:55,37.9407,22.9573,55.0,81,0,5.17
413,Kysyl-Syr,RU,2021-02-04 22:30:13,63.8986,122.7617,-41.91,76,11,3.87
414,Kyabe,TD,2021-02-04 22:30:14,9.4515,18.9449,79.3,17,10,8.08
415,Yerofey Pavlovich,RU,2021-02-04 22:30:14,53.9667,121.9667,-20.49,85,90,2.57
416,Hlotse,LS,2021-02-04 22:30:14,-28.8718,28.045,57.04,90,0,2.24
417,Kenai,US,2021-02-04 22:30:14,60.5544,-151.2583,17.6,79,90,6.91
418,Kawalu,ID,2021-02-04 22:30:14,-7.3817,108.2082,71.85,88,100,3.38
419,Zheleznodorozhnyy,RU,2021-02-04 22:30:15,55.7503,38.0042,21.2,93,90,13.42
420,Sitka,US,2021-02-04 22:27:44,57.0531,-135.33,37.4,100,75,12.66
421,Molnlycke,SE,2021-02-04 22:30:15,57.6589,12.1179,15.01,85,75,8.05
422,Marsa Matruh,EG,2021-02-04 22:30:15,31.3525,27.2453,60.8,67,40,13.8
423,Amurzet,RU,2021-02-04 22:30:15,47.6967,131.0981,-13.0,83,89,4.85
424,Wanaka,NZ,2021-02-04 22:30:16,-44.7,169.15,64.99,59,50,1.99
425,Isangel,VU,2021-02-04 22:30:16,-19.55,169.2667,84.2,74,40,5.75
426,Winnemucca,US,2021-02-04 22:30:16,40.973,-117.7357,41.0,42,1,6.91
427,Manturovo,RU,2021-02-04 22:30:17,58.3353,44.7619,10.71,96,99,2.37
428,Huangmei,CN,2021-02-04 22:30:17,30.1924,116.025,48.9,89,100,1.34
429,Martapura,ID,2021-02-04 22:25:42,-3.4167,114.85,75.2,94,40,4.61
430,Tubuala,PA,2021-02-04 22:30:17,9.5167,-79.0333,87.8,55,20,12.66
431,Havre-Saint-Pierre,CA,2021-02-04 22:29:12,50.2334,-63.5986,32.0,100,90,6.91
432,Esna,EG,2021-02-04 22:30:18,25.2934,32.554,59.0,88,0,4.61
433,Kavaratti,IN,2021-02-04 22:30:19,10.5669,72.642,80.98,72,60,7.16
434,Solana Beach,US,2021-02-04 22:26:57,32.9912,-117.2711,66.0,63,1,6.91
435,Launceston,AU,2021-02-04 22:30:19,-41.45,147.1667,71.6,68,75,6.91
436,Benjamin Constant,BR,2021-02-04 22:30:20,-4.3831,-70.0311,75.2,94,75,3.44
437,Oxford,GB,2021-02-04 22:30:05,51.7522,-1.256,46.4,93,75,11.5
438,Bethel,US,2021-02-04 22:30:20,41.3712,-73.414,39.2,45,1,5.75
439,Rio Grande,BR,2021-02-04 22:26:02,-32.035,-52.0986,71.01,82,19,5.01
440,Vyazemskiy,RU,2021-02-04 22:30:20,47.5378,134.7525,-13.13,83,3,8.52
441,Bubaque,GW,2021-02-04 22:30:20,11.2833,-15.8333,77.76,65,26,14.76
442,Alice Springs,AU,2021-02-04 22:27:44,-23.7,133.8833,71.6,68,90,10.36
443,Izumo,JP,2021-02-04 22:29:03,35.3667,132.7667,32.0,86,20,4.61
444,Kimbe,PG,2021-02-04 22:30:21,-5.5502,150.1429,77.25,89,99,3.71
445,Narsaq,GL,2021-02-04 22:30:21,60.9167,-46.05,14.0,52,76,2.3
446,Saint-Georges,GD,2021-02-04 22:30:21,12.0564,-61.7485,77.77,78,76,15.86
447,Manicore,BR,2021-02-04 22:30:21,-5.8092,-61.3003,79.92,83,45,3.15
448,Raymondville,US,2021-02-04 22:26:44,26.4815,-97.7831,87.8,40,1,4.61
449,Krasnoselkup,RU,2021-02-04 22:27:56,65.7,82.4667,-18.69,87,87,7.05
450,Sijunjung,ID,2021-02-04 22:30:21,-0.6876,100.9537,72.63,90,100,1.59
451,Sawtell,AU,2021-02-04 22:30:22,-30.3833,153.1,77.0,78,75,4.61
452,Kurilsk,RU,2021-02-04 22:30:22,45.2333,147.8833,14.18,91,100,22.41
453,Orshanka,RU,2021-02-04 22:30:22,56.9161,47.8933,28.31,99,100,3.38
454,Aguas Belas,BR,2021-02-04 22:27:11,-9.1114,-37.1231,82.18,57,61,14.67
455,Minab,IR,2021-02-04 22:30:23,27.1467,57.0801,59.0,58,0,6.91
456,Kautokeino,NO,2021-02-04 22:30:23,69.0125,23.0412,19.35,96,98,10.54
457,Naliya,IN,2021-02-04 22:30:23,23.2667,68.8333,64.04,29,0,11.52
458,Saint-Esteve,FR,2021-02-04 22:30:23,42.7131,2.843,53.6,87,90,6.91
459,Lancaster,US,2021-02-04 22:30:23,40.2504,-76.2499,41.0,42,1,5.75
460,Nerchinskiy Zavod,RU,2021-02-04 22:30:24,51.3088,119.61,-15.99,89,99,2.64
461,Beloha,MG,2021-02-04 22:30:24,-25.1667,45.05,78.24,79,64,3.8
462,Paamiut,GL,2021-02-04 22:30:24,61.994,-49.6678,17.62,75,0,8.77
463,Tumpat,MY,2021-02-04 22:30:24,6.1978,102.171,75.2,94,20,3.44
464,Ponta Delgada,PT,2021-02-04 22:30:24,37.7333,-25.6667,55.4,67,40,9.22
465,Ewa Beach,US,2021-02-04 22:26:27,21.3156,-158.0072,75.2,56,75,5.75
466,Anastacio,BR,2021-02-04 22:30:24,-20.4836,-55.8069,77.41,79,100,8.37
467,Lata,PT,2021-02-04 22:30:25,40.1629,-8.3327,52.0,86,97,3.31
468,Catalao,BR,2021-02-04 22:30:25,-18.1658,-47.9464,73.24,78,78,3.38
469,Suphan Buri,TH,2021-02-04 22:30:25,14.4742,100.1222,73.0,62,32,2.19
470,Lebork,PL,2021-02-04 22:30:25,54.5392,17.7501,25.0,93,86,2.3
471,Rio Gallegos,AR,2021-02-04 22:30:25,-51.6226,-69.2181,75.2,25,0,28.77
472,El Alto,PE,2021-02-04 22:30:25,-4.2714,-81.2147,82.4,57,40,13.8
473,Hirara,JP,2021-02-04 22:30:25,24.8,125.2833,60.8,72,20,5.75
474,Alzamay,RU,2021-02-04 22:30:26,55.5562,98.6644,8.87,93,100,8.48
475,Stepnyak,KZ,2021-02-04 22:30:26,52.8339,70.7803,21.87,98,97,9.01
476,Kampot,KH,2021-02-04 22:30:26,10.6167,104.1833,77.0,88,20,2.3
477,Faya,SA,2021-02-04 22:30:26,18.3851,42.4509,60.8,82,0,5.75
478,Naze,JP,2021-02-04 22:30:26,28.3667,129.4833,50.0,87,20,3.44
479,Matagami,CA,2021-02-04 22:27:32,49.7502,-77.6328,23.0,74,1,8.05
480,Poum,NC,2021-02-04 22:30:26,-20.2333,164.0167,80.19,82,8,15.26
481,Back Mountain,US,2021-02-04 22:28:58,41.3359,-75.9963,35.01,70,1,1.99
482,Margate,GB,2021-02-04 22:27:07,51.3813,1.3862,46.0,89,79,1.99
483,Methoni,GR,2021-02-04 22:30:27,36.8197,21.7049,54.0,87,0,5.75
484,Riyadh,SA,2021-02-04 22:28:17,24.6877,46.7219,66.2,24,0,3.44
485,Ugoofaaru,MV,2021-02-04 22:30:27,5.6667,73.0,81.36,70,100,6.38
486,Banjar,ID,2021-02-04 22:30:27,-8.19,114.9675,78.8,89,40,8.05
487,Rudbar,AF,2021-02-04 22:30:28,30.15,62.6,49.33,44,0,4.5
488,Mushie,CD,2021-02-04 22:29:14,-3.0167,16.9,75.56,87,100,1.07
489,Gimli,CA,2021-02-04 22:30:21,50.6336,-96.9907,1.4,71,100,17.27
490,San Quintin,MX,2021-02-04 22:30:28,30.4833,-115.95,61.77,61,58,19.86
491,Dolores,AR,2021-02-04 22:30:28,-36.3132,-57.6792,68.9,52,0,12.33
492,Kropotkin,RU,2021-02-04 22:30:28,45.4375,40.5756,48.96,68,100,10.67
493,Les Escoumins,CA,2021-02-04 22:30:29,48.1111,-69.0236,28.4,80,99,2.3
494,Port-Gentil,GA,2021-02-04 22:28:09,-0.7193,8.7815,82.4,89,40,6.91
495,Shenjiamen,CN,2021-02-04 22:30:29,29.9576,122.298,50.23,86,71,7.2
496,Arman,RU,2021-02-04 22:30:29,59.7,150.1667,-9.87,80,24,14.12
497,Dawson Creek,CA,2021-02-04 22:30:29,55.7666,-120.2362,-2.2,65,90,5.75
498,Iisalmi,FI,2021-02-04 22:30:29,63.5592,27.1907,3.2,85,40,6.91
499,Ritchie,ZA,2021-02-04 22:30:29,-29.038,24.6028,69.8,88,0,8.05
500,Huaihua,CN,2021-02-04 22:30:29,27.5494,109.9592,46.51,93,100,3.6
501,Scottsboro,US,2021-02-04 22:30:29,34.6723,-86.0341,53.6,40,1,9.22
502,Sisimiut,GL,2021-02-04 22:30:30,66.9395,-53.6735,5.32,74,46,12.59
503,Nantucket,US,2021-02-04 22:27:25,41.2835,-70.0995,35.6,75,75,4.61
504,Kijang,KR,2021-02-04 22:30:30,35.2442,129.2139,26.6,54,0,5.75
505,Port Hedland,AU,2021-02-04 22:30:30,-20.3167,118.5667,80.6,89,40,6.91
506,Salinas,US,2021-02-04 22:30:30,36.6777,-121.6555,64.4,32,1,10.36
507,Bulgan,MN,2021-02-04 22:30:30,48.8125,103.5347,13.55,87,89,7.02
508,Tonk,IN,2021-02-04 22:30:30,26.1667,75.7833,53.87,79,2,6.6
509,Matara,LK,2021-02-04 22:30:30,5.9485,80.5353,72.63,87,97,7.52
510,Hohhot,CN,2021-02-04 22:30:30,40.8106,111.6522,6.8,61,0,4.47
511,Amahai,ID,2021-02-04 22:30:31,-3.3333,128.9167,78.51,80,100,3.91
512,Zhanaozen,KZ,2021-02-04 22:30:31,43.3,52.8,43.5,73,58,11.63
513,Nishihara,JP,2021-02-04 22:30:31,26.1842,127.7558,59.0,72,20,6.91
514,Benjamin Aceval,PY,2021-02-04 22:30:31,-24.9667,-57.5667,80.6,57,20,17.27
515,Catuday,PH,2021-02-04 22:30:31,16.2923,119.8062,75.25,74,85,9.13
516,Shelburne,CA,2021-02-04 22:30:05,44.0787,-80.2041,35.6,51,1,11.5
517,Christchurch,NZ,2021-02-04 22:30:06,-43.5333,172.6333,62.01,51,0,5.75
518,South Holland,NL,2021-02-04 22:30:31,52.0,4.6667,45.0,93,75,6.91
519,Poya,NC,2021-02-04 22:30:32,-21.35,165.15,83.52,72,5,8.12
520,Westport,US,2021-02-04 22:27:26,41.1415,-73.3579,41.0,48,1,3.44
521,Zyryanka,RU,2021-02-04 22:30:32,65.75,150.85,-12.53,89,100,23.44
522,Nouadhibou,MR,2021-02-04 22:26:11,20.931,-17.0347,64.4,88,40,9.22
523,Mirnyy,RU,2021-02-04 22:30:32,62.5353,113.9611,-30.12,84,100,4.23
524,Prince Rupert,CA,2021-02-04 22:29:48,54.3161,-130.3201,39.2,93,90,6.91
525,Kidal,ML,2021-02-04 22:28:50,18.4411,1.4078,71.94,18,90,11.5
526,Roald,NO,2021-02-04 22:30:32,62.5833,6.1333,23.0,50,0,12.66
527,Gemena,CD,2021-02-04 22:30:33,3.25,19.7667,75.34,77,61,4.79
528,Chitral,PK,2021-02-04 22:30:24,35.8462,71.7858,30.74,50,0,8.81
529,Kampene,CD,2021-02-04 22:30:33,-3.6,26.6667,69.89,92,98,0.81
530,Mamaku,NZ,2021-02-04 22:30:33,-38.1,176.0833,71.01,49,21,3.76
531,Cururupu,BR,2021-02-04 22:30:33,-1.8283,-44.8683,77.63,84,48,4.21
532,Araouane,ML,2021-02-04 22:30:33,18.9048,-3.5265,74.98,15,86,6.26
533,Vostok,RU,2021-02-04 22:30:33,46.4856,135.8833,-21.12,86,23,6.24
534,Carauari,BR,2021-02-04 22:30:34,-4.8828,-66.8958,77.92,93,81,1.9
535,Havoysund,NO,2021-02-04 22:30:34,70.9963,24.6622,30.2,86,75,16.11
536,Japura,ID,2021-02-04 22:30:34,-0.3167,102.35,70.45,92,100,1.07
537,Siva,EG,2021-02-04 22:30:35,29.2041,25.5195,54.18,74,0,6.44
538,Necochea,AR,2021-02-04 22:26:51,-38.5473,-58.7368,69.01,70,0,10.45
539,Bandarbeyla,SO,2021-02-04 22:28:06,9.4942,50.8122,72.66,73,14,12.91
540,Puerto Del Rosario,ES,2021-02-04 22:30:35,28.5004,-13.8627,59.0,72,20,2.3
541,Jinka,ET,2021-02-04 22:30:36,5.65,36.65,67.41,33,0,2.77
542,Payakumbuh,ID,2021-02-04 22:30:36,-0.2202,100.6308,68.63,90,100,2.1
543,Karia,NG,2021-02-04 22:30:37,11.7306,11.1629,68.92,23,0,9.95
544,Yerbogachen,RU,2021-02-04 22:30:37,61.2767,108.0108,-22.29,87,90,0.89
545,Mount Gambier,AU,2021-02-04 22:30:37,-37.8333,140.7667,51.8,93,75,12.66
546,Nacogdoches,US,2021-02-04 22:26:57,31.6002,-94.6335,73.4,60,75,10.36
547,Batagay,RU,2021-02-04 22:30:38,67.6333,134.6333,-39.12,80,100,1.07
548,Guiratinga,BR,2021-02-04 22:30:38,-16.3494,-53.7583,76.96,80,81,3.44
549,Darhan,MN,2021-02-04 22:30:38,49.4867,105.9228,10.0,91,100,2.28
